index,City,Date,CardType,ExpType,Gender,Amount,CumulativeSpends
18690,"Nawanshahr, India","2014-08-09 00:00:00",Gold,Food,F,243913,508964809
25947,"Surat, India","2014-08-09 00:00:00",Gold,Travel,M,78164,508964809
25584,"Kolkata, India","2014-08-09 00:00:00",Gold,Travel,F,13355,508964809
23964,"Kolkata, India","2014-08-09 00:00:00",Gold,Bills,M,209265,508964809
13364,"Ahmedabad, India","2014-08-09 00:00:00",Gold,Food,M,123549,508964809
7040,"Bengaluru, India","2014-08-09 00:00:00",Gold,Entertainment,F,110582,508964809
23025,"Hyderabad, India","2014-08-10 00:00:00",Gold,Fuel,M,147329,510079025
3864,"Greater Mumbai, India","2014-08-10 00:00:00",Gold,Bills,M,72408,510079025
25399,"Kanpur, India","2014-08-10 00:00:00",Gold,Travel,M,207429,510079025
18393,"Sahaswan, India","2014-08-10 00:00:00",Gold,Food,F,251045,510079025
18273,"Siana, India","2014-08-10 00:00:00",Gold,Bills,F,204167,510079025
11935,"Delhi, India","2014-08-10 00:00:00",Gold,Fuel,M,167447,510079025
8551,"Ahmedabad, India","2014-08-10 00:00:00",Gold,Entertainment,M,64391,510079025
10343,"Ahmedabad, India","2014-08-11 00:00:00",Gold,Entertainment,F,149276,512469956
10189,"Delhi, India","2014-08-11 00:00:00",Gold,Entertainment,M,210754,512469956
7650,"Delhi, India","2014-08-11 00:00:00",Gold,Fuel,M,38820,512469956
7291,"Greater Mumbai, India","2014-08-11 00:00:00",Gold,Grocery,F,262145,512469956
15769,"Mattannur, India","2014-08-11 00:00:00",Gold,Grocery,F,134740,512469956
15359,"Lucknow, India","2014-08-11 00:00:00",Gold,Grocery,F,281556,512469956
15360,"Charkhi Dadri, India","2014-08-11 00:00:00",Gold,Bills,M,232899,512469956
14948,"Nilanga, India","2014-08-11 00:00:00",Gold,Food,M,233137,512469956
23709,"Kolkata, India","2014-08-11 00:00:00",Gold,Grocery,M,274198,512469956
12977,"Delhi, India","2014-08-11 00:00:00",Gold,Fuel,M,1206,512469956
16629,"Jabalpur, India","2014-08-11 00:00:00",Gold,Entertainment,M,133281,512469956
20818,"Surat, India","2014-08-11 00:00:00",Gold,Fuel,F,181037,512469956
21515,"Pune, India","2014-08-11 00:00:00",Gold,Food,F,106329,512469956
21042,"Jaipur, India","2014-08-11 00:00:00",Gold,Fuel,F,151553,512469956
13876,"Delhi, India","2014-08-12 00:00:00",Gold,Grocery,M,140577,513445629
14980,"Yavatmal, India","2014-08-12 00:00:00",Gold,Food,M,290000,513445629
3306,"Greater Mumbai, India","2014-08-12 00:00:00",Gold,Bills,F,209144,513445629
12869,"Delhi, India","2014-08-12 00:00:00",Gold,Food,M,50346,513445629
11915,"Bengaluru, India","2014-08-12 00:00:00",Gold,Entertainment,M,285606,513445629
12631,"Delhi, India","2014-08-13 00:00:00",Gold,Food,M,150304,515050248
14119,"Barpeta, India","2014-08-13 00:00:00",Gold,Food,M,133742,515050248
16130,"Samastipur, India","2014-08-13 00:00:00",Gold,Entertainment,F,5059,515050248
20137,"Hyderabad, India","2014-08-13 00:00:00",Gold,Grocery,F,271547,515050248
5697,"Ahmedabad, India","2014-08-13 00:00:00",Gold,Grocery,F,230433,515050248
6108,"Greater Mumbai, India","2014-08-13 00:00:00",Gold,Grocery,M,77865,515050248
4961,"Delhi, India","2014-08-13 00:00:00",Gold,Entertainment,M,240656,515050248
24261,"Lucknow, India","2014-08-13 00:00:00",Gold,Grocery,M,195482,515050248
23173,"Surat, India","2014-08-13 00:00:00",Gold,Grocery,F,299531,515050248
20603,"Chennai, India","2014-08-14 00:00:00",Gold,Bills,F,127175,516149639
20128,"Surat, India","2014-08-14 00:00:00",Gold,Food,M,243401,516149639
9341,"Ahmedabad, India","2014-08-14 00:00:00",Gold,Bills,F,215825,516149639
9616,"Ahmedabad, India","2014-08-14 00:00:00",Gold,Food,M,62898,516149639
13717,"Bengaluru, India","2014-08-14 00:00:00",Gold,Fuel,F,103688,516149639
5987,"Greater Mumbai, India","2014-08-14 00:00:00",Gold,Entertainment,M,105690,516149639
7225,"Delhi, India","2014-08-14 00:00:00",Gold,Grocery,M,240714,516149639
6769,"Greater Mumbai, India","2014-08-15 00:00:00",Gold,Fuel,M,110678,518036823
7149,"Bengaluru, India","2014-08-15 00:00:00",Gold,Entertainment,F,97493,518036823
7082,"Greater Mumbai, India","2014-08-15 00:00:00",Gold,Food,M,173817,518036823
6538,"Delhi, India","2014-08-15 00:00:00",Gold,Bills,M,142292,518036823
22438,"Lucknow, India","2014-08-15 00:00:00",Gold,Entertainment,F,169636,518036823
19879,"Shahdol, India","2014-08-15 00:00:00",Gold,Grocery,M,179857,518036823
14394,"Rohtak, India","2014-08-15 00:00:00",Gold,Grocery,M,292106,518036823
13028,"Greater Mumbai, India","2014-08-15 00:00:00",Gold,Fuel,M,100728,518036823
13252,"Delhi, India","2014-08-15 00:00:00",Gold,Fuel,M,109626,518036823
3827,"Delhi, India","2014-08-15 00:00:00",Gold,Food,F,279576,518036823
18964,"Shahpur, India","2014-08-15 00:00:00",Gold,Entertainment,F,15336,518036823
17096,"Revelganj, India","2014-08-15 00:00:00",Gold,Bills,M,216039,518036823
16873,"Periyakulam, India","2014-08-16 00:00:00",Gold,Grocery,M,270540,519331832
20969,"Hyderabad, India","2014-08-16 00:00:00",Gold,Entertainment,F,250909,519331832
9588,"Ahmedabad, India","2014-08-16 00:00:00",Gold,Bills,M,283973,519331832
4199,"Bengaluru, India","2014-08-16 00:00:00",Gold,Grocery,M,15340,519331832
4399,"Ahmedabad, India","2014-08-16 00:00:00",Gold,Food,F,133648,519331832
5453,"Ahmedabad, India","2014-08-16 00:00:00",Gold,Grocery,M,246068,519331832
15663,"Parvathipuram, India","2014-08-16 00:00:00",Gold,Entertainment,M,94531,519331832
16576,"Robertsganj, India","2014-08-17 00:00:00",Gold,Entertainment,F,68769,520469767
13882,"Ahmedabad, India","2014-08-17 00:00:00",Gold,Grocery,F,21970,520469767
14838,"Paravoor, India","2014-08-17 00:00:00",Gold,Fuel,F,189783,520469767
22062,"Kolkata, India","2014-08-17 00:00:00",Gold,Bills,M,8490,520469767
17505,"Palasa Kasibugga, India","2014-08-17 00:00:00",Gold,Bills,F,231208,520469767
18043,"Kurnool, India","2014-08-17 00:00:00",Gold,Grocery,F,91854,520469767
3623,"Bengaluru, India","2014-08-17 00:00:00",Gold,Entertainment,M,63074,520469767
3722,"Bengaluru, India","2014-08-17 00:00:00",Gold,Bills,F,40911,520469767
3878,"Greater Mumbai, India","2014-08-17 00:00:00",Gold,Grocery,M,69490,520469767
10611,"Delhi, India","2014-08-17 00:00:00",Gold,Fuel,F,290067,520469767
11854,"Delhi, India","2014-08-17 00:00:00",Gold,Fuel,M,62319,520469767
13783,"Greater Mumbai, India","2014-08-18 00:00:00",Gold,Entertainment,F,195345,523075466
11747,"Ahmedabad, India","2014-08-18 00:00:00",Gold,Entertainment,M,294885,523075466
11552,"Greater Mumbai, India","2014-08-18 00:00:00",Gold,Fuel,F,153475,523075466
20815,"Surat, India","2014-08-18 00:00:00",Gold,Food,M,7880,523075466
21937,"Kanpur, India","2014-08-18 00:00:00",Gold,Entertainment,M,136810,523075466
20511,"Kanpur, India","2014-08-18 00:00:00",Gold,Food,F,151924,523075466
19975,"Raurkela, India","2014-08-18 00:00:00",Gold,Grocery,M,229943,523075466
15038,"Haldwani-cum-Kathgodam, India","2014-08-18 00:00:00",Gold,Entertainment,F,73140,523075466
15418,"Baharampur, India","2014-08-18 00:00:00",Gold,Fuel,M,197076,523075466
22758,"Hyderabad, India","2014-08-18 00:00:00",Gold,Entertainment,M,14680,523075466
8322,"Ahmedabad, India","2014-08-18 00:00:00",Gold,Food,F,297400,523075466
8870,"Bengaluru, India","2014-08-18 00:00:00",Gold,Entertainment,M,254981,523075466
4771,"Delhi, India","2014-08-18 00:00:00",Gold,Entertainment,F,241234,523075466
5150,"Greater Mumbai, India","2014-08-18 00:00:00",Gold,Bills,M,169137,523075466
3569,"Ahmedabad, India","2014-08-18 00:00:00",Gold,Food,M,187789,523075466
22722,"Pune, India","2014-08-19 00:00:00",Gold,Fuel,M,147385,524804077
22311,"Kolkata, India","2014-08-19 00:00:00",Gold,Fuel,F,178453,524804077
25644,"Chennai, India","2014-08-19 00:00:00",Gold,Travel,M,207926,524804077
16217,"Periyasemur, India","2014-08-19 00:00:00",Gold,Food,M,109287,524804077
15945,"Bokaro Steel City, India","2014-08-19 00:00:00",Gold,Grocery,M,129570,524804077
21413,"Surat, India","2014-08-19 00:00:00",Gold,Entertainment,F,130992,524804077
10328,"Bengaluru, India","2014-08-19 00:00:00",Gold,Entertainment,M,76857,524804077
17256,"Alwar, India","2014-08-19 00:00:00",Gold,Fuel,M,281388,524804077
7422,"Delhi, India","2014-08-19 00:00:00",Gold,Entertainment,M,218139,524804077
7182,"Bengaluru, India","2014-08-19 00:00:00",Gold,Bills,M,248614,524804077
13909,"Greater Mumbai, India","2014-08-20 00:00:00",Gold,Entertainment,M,182373,526649821
15879,"Mankachar, India","2014-08-20 00:00:00",Gold,Food,F,213396,526649821
15560,"Rohtak, India","2014-08-20 00:00:00",Gold,Food,F,118864,526649821
4468,"Greater Mumbai, India","2014-08-20 00:00:00",Gold,Fuel,M,36127,526649821
12779,"Greater Mumbai, India","2014-08-20 00:00:00",Gold,Fuel,M,285003,526649821
24542,"Hyderabad, India","2014-08-20 00:00:00",Gold,Bills,M,255493,526649821
23658,"Surat, India","2014-08-20 00:00:00",Gold,Fuel,M,112932,526649821
16913,"Sankeshwara, India","2014-08-20 00:00:00",Gold,Bills,F,274530,526649821
21096,"Hyderabad, India","2014-08-20 00:00:00",Gold,Bills,M,87891,526649821
21809,"Jaipur, India","2014-08-20 00:00:00",Gold,Food,M,55225,526649821
10442,"Ahmedabad, India","2014-08-20 00:00:00",Gold,Grocery,M,184704,526649821
9704,"Delhi, India","2014-08-20 00:00:00",Gold,Bills,M,39206,526649821
11851,"Delhi, India","2014-08-21 00:00:00",Gold,Bills,M,161183,527837372
13198,"Ahmedabad, India","2014-08-21 00:00:00",Gold,Entertainment,M,170242,527837372
16182,"Vizianagaram, India","2014-08-21 00:00:00",Gold,Food,M,19814,527837372
16518,"Kamareddy, India","2014-08-21 00:00:00",Gold,Entertainment,F,36743,527837372
7824,"Ahmedabad, India","2014-08-21 00:00:00",Gold,Grocery,F,277137,527837372
6788,"Ahmedabad, India","2014-08-21 00:00:00",Gold,Food,M,42785,527837372
25239,"Kolkata, India","2014-08-21 00:00:00",Gold,Grocery,M,158338,527837372
22078,"Chennai, India","2014-08-21 00:00:00",Gold,Food,M,106701,527837372
24278,"Kolkata, India","2014-08-21 00:00:00",Gold,Bills,F,41185,527837372
24093,"Chennai, India","2014-08-21 00:00:00",Gold,Entertainment,M,173423,527837372
8155,"Greater Mumbai, India","2014-08-22 00:00:00",Gold,Food,M,199881,529525450
7248,"Greater Mumbai, India","2014-08-22 00:00:00",Gold,Food,F,127386,529525450
7669,"Delhi, India","2014-08-22 00:00:00",Gold,Fuel,F,147237,529525450
7654,"Greater Mumbai, India","2014-08-22 00:00:00",Gold,Fuel,F,76143,529525450
13792,"Bengaluru, India","2014-08-22 00:00:00",Gold,Bills,M,24821,529525450
12275,"Bengaluru, India","2014-08-22 00:00:00",Gold,Food,M,211011,529525450
497,"Ahmedabad, India","2014-08-22 00:00:00",Gold,Food,F,259694,529525450
681,"Bengaluru, India","2014-08-22 00:00:00",Gold,Food,F,112782,529525450
10121,"Delhi, India","2014-08-22 00:00:00",Gold,Fuel,M,223321,529525450
8357,"Delhi, India","2014-08-22 00:00:00",Gold,Bills,M,127761,529525450
4903,"Delhi, India","2014-08-22 00:00:00",Gold,Grocery,F,178041,529525450
3687,"Greater Mumbai, India","2014-08-23 00:00:00",Gold,Fuel,F,226297,532052789
3558,"Greater Mumbai, India","2014-08-23 00:00:00",Gold,Fuel,M,271346,532052789
4668,"Ahmedabad, India","2014-08-23 00:00:00",Gold,Entertainment,M,257220,532052789
9892,"Greater Mumbai, India","2014-08-23 00:00:00",Gold,Fuel,M,91784,532052789
11091,"Delhi, India","2014-08-23 00:00:00",Gold,Food,F,132456,532052789
12396,"Ahmedabad, India","2014-08-23 00:00:00",Gold,Entertainment,F,273719,532052789
13650,"Delhi, India","2014-08-23 00:00:00",Gold,Entertainment,F,215964,532052789
6008,"Bengaluru, India","2014-08-23 00:00:00",Gold,Grocery,F,207921,532052789
738,"Delhi, India","2014-08-23 00:00:00",Gold,Food,F,154645,532052789
737,"Ahmedabad, India","2014-08-23 00:00:00",Gold,Food,F,268849,532052789
13858,"Delhi, India","2014-08-23 00:00:00",Gold,Bills,F,118053,532052789
15890,"New Delhi, India","2014-08-23 00:00:00",Gold,Bills,F,188763,532052789
20079,"Surat, India","2014-08-23 00:00:00",Gold,Grocery,M,8941,532052789
25263,"Chennai, India","2014-08-23 00:00:00",Gold,Grocery,M,111381,532052789
10296,"Ahmedabad, India","2014-08-24 00:00:00",Gold,Bills,M,235760,534384452
8512,"Greater Mumbai, India","2014-08-24 00:00:00",Gold,Entertainment,F,189375,534384452
24490,"Chennai, India","2014-08-24 00:00:00",Gold,Food,M,74568,534384452
24551,"Kanpur, India","2014-08-24 00:00:00",Gold,Food,M,154068,534384452
24998,"Kanpur, India","2014-08-24 00:00:00",Gold,Entertainment,F,96743,534384452
23098,"Jaipur, India","2014-08-24 00:00:00",Gold,Entertainment,F,290071,534384452
2887,"Ahmedabad, India","2014-08-24 00:00:00",Gold,Food,M,297849,534384452
3092,"Bengaluru, India","2014-08-24 00:00:00",Gold,Fuel,F,41880,534384452
7864,"Greater Mumbai, India","2014-08-24 00:00:00",Gold,Bills,M,30451,534384452
8224,"Bengaluru, India","2014-08-24 00:00:00",Gold,Entertainment,M,270644,534384452
13427,"Greater Mumbai, India","2014-08-24 00:00:00",Gold,Bills,M,260454,534384452
16166,"Nandurbar, India","2014-08-24 00:00:00",Gold,Entertainment,M,238994,534384452
18000,"Mahemdabad, India","2014-08-24 00:00:00",Gold,Fuel,F,150806,534384452
18882,"Nokha, India","2014-08-25 00:00:00",Gold,Grocery,M,246097,535358368
17823,"Korba, India","2014-08-25 00:00:00",Gold,Food,F,166533,535358368
6426,"Ahmedabad, India","2014-08-25 00:00:00",Gold,Grocery,F,209766,535358368
1861,"Bengaluru, India","2014-08-25 00:00:00",Gold,Fuel,M,160186,535358368
24700,"Kanpur, India","2014-08-25 00:00:00",Gold,Bills,M,50895,535358368
15394,"Latur, India","2014-08-25 00:00:00",Gold,Entertainment,F,121511,535358368
11577,"Bengaluru, India","2014-08-25 00:00:00",Gold,Bills,F,18928,535358368
1759,"Ahmedabad, India","2014-08-26 00:00:00",Gold,Bills,F,241270,536175424
2098,"Greater Mumbai, India","2014-08-26 00:00:00",Gold,Fuel,F,84961,536175424
2663,"Greater Mumbai, India","2014-08-26 00:00:00",Gold,Fuel,M,87619,536175424
17184,"Mungeli, India","2014-08-26 00:00:00",Gold,Fuel,M,192573,536175424
20245,"Hyderabad, India","2014-08-26 00:00:00",Gold,Grocery,M,210633,536175424
21596,"Kolkata, India","2014-08-27 00:00:00",Gold,Fuel,F,226124,538159620
21390,"Kolkata, India","2014-08-27 00:00:00",Gold,Food,M,225520,538159620
478,"Bengaluru, India","2014-08-27 00:00:00",Gold,Food,F,260046,538159620
1875,"Greater Mumbai, India","2014-08-27 00:00:00",Gold,Entertainment,M,215192,538159620
13237,"Delhi, India","2014-08-27 00:00:00",Gold,Bills,M,118082,538159620
10080,"Bengaluru, India","2014-08-27 00:00:00",Gold,Bills,F,121609,538159620
8142,"Greater Mumbai, India","2014-08-27 00:00:00",Gold,Entertainment,M,39285,538159620
4107,"Delhi, India","2014-08-27 00:00:00",Gold,Grocery,M,159088,538159620
17246,"Porsa, India","2014-08-27 00:00:00",Gold,Fuel,M,141880,538159620
18337,"Kathua, India","2014-08-27 00:00:00",Gold,Entertainment,M,178359,538159620
14975,"Madhubani, India","2014-08-27 00:00:00",Gold,Bills,F,111726,538159620
14452,"Rudrapur, India","2014-08-27 00:00:00",Gold,Entertainment,F,187285,538159620
7640,"Delhi, India","2014-08-28 00:00:00",Gold,Bills,F,184528,540385605
7635,"Delhi, India","2014-08-28 00:00:00",Gold,Entertainment,M,244240,540385605
8107,"Bengaluru, India","2014-08-28 00:00:00",Gold,Food,M,214898,540385605
1771,"Ahmedabad, India","2014-08-28 00:00:00",Gold,Fuel,M,261278,540385605
20045,"Chennai, India","2014-08-28 00:00:00",Gold,Grocery,M,45287,540385605
21381,"Kolkata, India","2014-08-28 00:00:00",Gold,Fuel,F,232687,540385605
12601,"Bengaluru, India","2014-08-28 00:00:00",Gold,Food,F,248348,540385605
13460,"Greater Mumbai, India","2014-08-28 00:00:00",Gold,Food,M,82070,540385605
17542,"Seoni, India","2014-08-28 00:00:00",Gold,Entertainment,F,30916,540385605
4426,"Bengaluru, India","2014-08-28 00:00:00",Gold,Entertainment,M,190335,540385605
22462,"Lucknow, India","2014-08-28 00:00:00",Gold,Food,M,278661,540385605
23268,"Jaipur, India","2014-08-28 00:00:00",Gold,Food,M,212737,540385605
23616,"Surat, India","2014-08-29 00:00:00",Gold,Entertainment,F,85671,541059547
23827,"Hyderabad, India","2014-08-29 00:00:00",Gold,Bills,F,77995,541059547
20956,"Pune, India","2014-08-29 00:00:00",Gold,Entertainment,F,108840,541059547
8304,"Ahmedabad, India","2014-08-29 00:00:00",Gold,Bills,M,203005,541059547
15447,"Mahesana, India","2014-08-29 00:00:00",Gold,Grocery,F,114860,541059547
17186,"Lakshmeshwar, India","2014-08-29 00:00:00",Gold,Fuel,F,83571,541059547
18467,"Neyyattinkara, India","2014-08-30 00:00:00",Gold,Fuel,F,17942,541626261
7570,"Delhi, India","2014-08-30 00:00:00",Gold,Food,M,36434,541626261
2448,"Greater Mumbai, India","2014-08-30 00:00:00",Gold,Fuel,F,12413,541626261
11004,"Greater Mumbai, India","2014-08-30 00:00:00",Gold,Fuel,M,205260,541626261
10179,"Bengaluru, India","2014-08-30 00:00:00",Gold,Grocery,F,163838,541626261
16375,"Medininagar (Daltonganj), India","2014-08-30 00:00:00",Gold,Fuel,M,25987,541626261
5297,"Greater Mumbai, India","2014-08-30 00:00:00",Gold,Fuel,M,104840,541626261
22149,"Surat, India","2014-08-31 00:00:00",Gold,Bills,M,158171,542170873
22823,"Kolkata, India","2014-08-31 00:00:00",Gold,Food,F,77991,542170873
19276,"Araria, India","2014-08-31 00:00:00",Gold,Fuel,M,1543,542170873
15392,"Ramanagaram, India","2014-08-31 00:00:00",Gold,Grocery,M,274450,542170873
11582,"Delhi, India","2014-08-31 00:00:00",Gold,Bills,M,32457,542170873
12658,"Greater Mumbai, India","2014-09-01 00:00:00",Gold,Grocery,M,167579,543019003
23811,"Pune, India","2014-09-01 00:00:00",Gold,Food,M,105097,543019003
24807,"Pune, India","2014-09-01 00:00:00",Gold,Bills,F,266250,543019003
3540,"Bengaluru, India","2014-09-01 00:00:00",Gold,Bills,F,57255,543019003
21916,"Kolkata, India","2014-09-01 00:00:00",Gold,Entertainment,M,155043,543019003
21678,"Jaipur, India","2014-09-01 00:00:00",Gold,Bills,F,25429,543019003
17703,"Rudrapur, India","2014-09-01 00:00:00",Gold,Entertainment,M,8621,543019003
10528,"Ahmedabad, India","2014-09-01 00:00:00",Gold,Grocery,M,62856,543019003
9531,"Greater Mumbai, India","2014-09-02 00:00:00",Gold,Bills,F,98423,544718634
3031,"Delhi, India","2014-09-02 00:00:00",Gold,Fuel,F,171080,544718634
11924,"Delhi, India","2014-09-02 00:00:00",Gold,Food,M,207005,544718634
1962,"Bengaluru, India","2014-09-02 00:00:00",Gold,Entertainment,M,67947,544718634
23219,"Kolkata, India","2014-09-02 00:00:00",Gold,Food,M,165825,544718634
7949,"Greater Mumbai, India","2014-09-02 00:00:00",Gold,Bills,M,12968,544718634
7631,"Bengaluru, India","2014-09-02 00:00:00",Gold,Fuel,F,296447,544718634
6115,"Delhi, India","2014-09-02 00:00:00",Gold,Fuel,M,278821,544718634
17216,"Sangli, India","2014-09-02 00:00:00",Gold,Bills,F,103583,544718634
18540,"Dehradun, India","2014-09-02 00:00:00",Gold,Bills,F,42004,544718634
15638,"Rath, India","2014-09-02 00:00:00",Gold,Fuel,M,255528,544718634
14367,"Sanand, India","2014-09-03 00:00:00",Gold,Grocery,M,167274,547195434
14349,"Sagar, India","2014-09-03 00:00:00",Gold,Grocery,F,230776,547195434
16377,"Nellikuppam, India","2014-09-03 00:00:00",Gold,Bills,M,273421,547195434
2990,"Bengaluru, India","2014-09-03 00:00:00",Gold,Food,F,183028,547195434
5144,"Greater Mumbai, India","2014-09-03 00:00:00",Gold,Entertainment,F,133234,547195434
4962,"Greater Mumbai, India","2014-09-03 00:00:00",Gold,Food,M,27506,547195434
3798,"Ahmedabad, India","2014-09-03 00:00:00",Gold,Grocery,F,213280,547195434
8922,"Delhi, India","2014-09-03 00:00:00",Gold,Entertainment,M,85567,547195434
25723,"Kolkata, India","2014-09-03 00:00:00",Gold,Travel,F,203677,547195434
1941,"Delhi, India","2014-09-03 00:00:00",Gold,Entertainment,F,106068,547195434
2514,"Bengaluru, India","2014-09-03 00:00:00",Gold,Fuel,M,179399,547195434
16924,"Nellore, India","2014-09-03 00:00:00",Gold,Entertainment,M,275841,547195434
6703,"Delhi, India","2014-09-03 00:00:00",Gold,Fuel,M,116644,547195434
19596,"Byasanagar, India","2014-09-03 00:00:00",Gold,Bills,F,281085,547195434
19478,"Naugawan Sadat, India","2014-09-04 00:00:00",Gold,Bills,F,235211,548761424
20976,"Pune, India","2014-09-04 00:00:00",Gold,Food,M,151031,548761424
4142,"Greater Mumbai, India","2014-09-04 00:00:00",Gold,Food,F,212419,548761424
9269,"Greater Mumbai, India","2014-09-04 00:00:00",Gold,Grocery,F,149418,548761424
8748,"Delhi, India","2014-09-04 00:00:00",Gold,Grocery,F,129517,548761424
9010,"Greater Mumbai, India","2014-09-04 00:00:00",Gold,Entertainment,M,154480,548761424
10184,"Greater Mumbai, India","2014-09-04 00:00:00",Gold,Fuel,M,248129,548761424
12879,"Bengaluru, India","2014-09-04 00:00:00",Gold,Entertainment,M,91400,548761424
18842,"Kanhangad, India","2014-09-04 00:00:00",Gold,Bills,M,194385,548761424
25721,"Jaipur, India","2014-09-05 00:00:00",Gold,Travel,M,237638,550054241
